0.0,141.33066,0.0,0.0
0.0,176.13617,0.0,0.0
0.0,163.21643,0.0,0.0
0.0,159.32127,0.0,0.0
0.0,188.97229,0.0,0.0
0.0,143.8386,0.0,0.0
0.0,158.26178,0.0,0.0
0.0,67.829094,0.0,0.0
0.0,97.62867,0.0,0.0
0.0,95.384636,0.0,0.0
0.0,177.585,0.0,0.0
0.0,138.74306,0.0,0.0
0.0,139.55388,10.17896,0.0
0.0,149.04192,0.0,0.0
0.0,205.37885,0.0,0.0
0.0,202.95474,23.724407,0.0
0.0,192.63266,20.189798,0.0
0.0,163.6561,0.0,0.0
0.0,155.95337,0.0,0.0
0.0,197.10703,0.0,0.0
0.0,93.18887,0.0,0.0
0.0,184.5407,0.0,0.0
0.0,92.188515,0.0,0.0
0.0,98.23313,0.0,0.0
0.0,93.8092,0.0,0.0
0.0,162.58466,0.0,0.0
0.0,109.96908,0.0,0.0
0.0,157.21802,0.0,0.0
0.0,85.02738,0.0,0.0
0.0,85.01013,0.0,0.0
0.0,181.60469,0.0,0.0
0.0,97.65,0.0,0.0
0.0,183.34636,0.0,0.0
0.0,75.10734,0.0,0.0
0.0,79.76679,0.0,0.0
0.0,199.97421,18.476381,0.0
0.0,89.39635,0.0,0.0
0.0,125.74785,0.0,0.0
0.0,207.0131,0.0,0.0
0.0,196.45386,0.0,0.0
0.0,173.21545,0.0,0.0
0.0,96.4998,0.0,0.0
0.0,106.12548,0.0,0.0
0.0,223.34334,27.109367,0.0
0.0,214.87074,0.0,0.0
0.0,124.13107,0.0,0.0
0.0,195.17418,20.533594,0.0
0.0,176.52136,0.0,0.0
0.0,88.82666,0.0,0.0
0.0,167.80154,0.0,0.0
0.0,212.37846,21.146475,0.0
0.0,171.52649,0.0,0.0
0.0,84.32225,0.0,0.0
0.0,201.90622,0.0,0.0
0.0,144.05927,0.0,0.0
0.0,95.961395,0.0,0.0
0.0,214.1899,20.345152,0.0
0.0,174.05699,0.0,0.0
0.0,93.85295,0.0,0.0
0.0,100.657486,5.0636916,0.0
0.0,68.248405,0.0,0.0
0.0,200.6106,3.4395707,0.0
0.0,69.34652,0.0,0.0
0.0,199.70595,16.486202,0.0
0.0,179.79608,0.0,0.0
0.0,98.80021,0.0,0.0
0.0,193.76244,0.0,0.0
0.0,106.68056,0.0,0.0
0.0,99.428894,0.0,0.0
0.0,130.17091,0.0,0.0
0.0,192.22508,9.85744,0.0
0.0,72.52005,0.0,0.0
0.0,129.08649,0.0,0.0
0.0,194.26598,0.0,0.0
0.0,131.58705,0.0,0.0
0.0,155.3422,0.0,0.0
0.0,93.82538,0.0,0.0
0.0,109.07088,5.529423,0.0
0.0,208.35368,23.135897,0.0
0.0,225.99289,24.30715,0.0
0.0,155.48494,0.0,0.0
0.0,141.78194,0.0,0.0
0.0,157.1344,0.0,0.0
0.0,122.83023,13.660795,0.0
0.0,90.19374,0.0,0.0
0.0,117.34201,0.0,0.0
0.0,230.3006,0.0,0.0
0.0,81.173004,0.0,0.0
0.0,70.10034,0.0,0.0
0.0,145.25043,0.0,0.0
0.0,71.8693,0.0,0.0
0.0,115.12019,0.0,0.0
0.0,135.41267,0.0,0.0
0.0,187.77904,0.0,0.0
0.0,193.95802,0.0,0.0
0.0,83.82582,0.0,0.0
0.0,194.81253,0.0,0.0
0.0,178.88997,0.0,0.0
0.0,116.410805,0.0,0.0
29.569746,185.42567,0.0,0.0
0.0,97.26668,0.0,0.0
0.0,197.47752,17.3995,0.0
0.0,116.00024,0.0,0.0
0.0,123.22775,0.0,0.0
0.0,76.72248,0.0,0.0
0.0,203.80379,18.609375,0.0
0.0,76.90725,0.0,0.0
0.0,94.09658,0.0,0.0
0.0,85.05824,0.0,0.0
0.0,162.4041,0.0,0.0
0.0,99.27732,6.9490113,0.0
0.0,84.050156,0.0,0.0
0.0,106.206055,0.0,0.0
0.0,157.04784,0.0,0.0
0.0,201.35223,0.0,0.0
0.0,131.58844,0.0,0.0
0.0,97.95479,0.0,0.0
0.0,132.85413,0.0,0.0
0.0,156.49162,0.0,0.0
0.0,173.84073,0.0,0.0
0.0,128.9698,0.0,0.0
0.0,115.17875,0.0,0.0
0.0,86.43205,0.0,0.0
0.0,78.02348,0.0,0.0
0.0,78.843285,0.0,0.0
0.0,165.50974,0.0,0.0
0.0,183.62172,0.0,0.0
0.0,198.92958,21.623037,0.0
0.0,166.7547,0.0,0.0
0.0,159.83856,0.0,0.0
0.0,95.12845,0.0,0.0
0.0,184.08052,0.0,0.0
0.0,116.92095,0.0,0.0
0.0,116.968765,0.0,0.0
0.0,108.7738,0.0,0.0
0.0,145.9293,0.0,0.0
0.0,119.04433,6.7974935,0.0
0.0,158.9142,0.0,0.0
0.0,136.48962,0.0,0.0
0.0,91.21648,0.0,0.0
0.0,75.37707,0.0,0.0
0.0,111.45641,0.0,0.0
0.0,174.01083,0.0,0.0
0.0,138.42387,0.0,0.0
0.0,85.274864,0.0,0.0
0.0,221.99538,19.850979,0.0
0.0,164.99242,0.0,0.0
0.0,160.9467,0.0,0.0
0.0,145.10587,0.0,0.0
0.0,139.34647,0.0,0.0
0.0,147.49402,0.0,0.0
0.0,200.41342,0.0,0.0
16.72972,177.20036,0.0,0.0
0.0,106.87214,0.0,0.0
38.362095,176.22375,0.0,0.0
0.0,173.97905,0.0,0.0
0.0,138.7038,0.0,0.0
0.0,143.35852,0.0,0.0
0.0,153.26059,0.0,0.0
0.0,209.83447,26.355484,0.0
0.0,227.63884,0.0,0.0
0.0,151.36978,0.0,0.0
0.0,197.29283,9.772328,0.0
