0,1,2,3,4,5,6,7,8,9
2.7617373,8.654588,0.0,27.301908,0.0,11.198844,19.689354,12.443209,5.824815,14.350496
0.0,0.0,0.0,4.4498625,0.0,1.3857377,7.573933,7.622418,12.511434,1.7273655
12.124711,5.273376,0.0,11.1689205,0.0,0.0,10.498718,2.5964842,0.89472383,3.8727674
35.26644,36.753757,0.0,15.673635,0.0,19.488863,15.875957,14.385472,19.15309,8.721656
0.0,9.999834,0.0,5.5746512,0.0,3.7332304,13.7780075,2.469564,16.344587,4.034364
8.678133,19.15135,0.0,20.97545,0.0,8.499478,13.044215,7.2900567,7.122462,9.632114
4.0166454,19.086452,0.0,6.741123,0.0,6.320877,17.049995,1.3034469,13.047508,6.683971
32.025112,24.994944,0.0,8.130284,0.0,47.40931,48.368397,5.3398786,24.5887,37.09392
5.419614,7.115989,0.0,19.931515,0.0,17.883043,5.6236124,9.873553,26.097471,5.554994
28.58763,17.501322,0.0,8.54719,0.0,40.567844,45.233482,2.9085107,24.780228,32.527096
16.948544,13.036441,0.0,21.071758,0.0,7.6605983,6.333231,10.964367,14.832633,5.207992
12.868654,21.756653,0.0,26.476671,0.0,7.888436,26.67107,19.281872,7.4755816,9.790935
30.850153,20.36439,0.0,7.548827,0.0,50.8036,46.469303,4.009814,26.184252,38.05685
31.181473,19.761768,0.0,9.88945,0.0,49.720196,45.188824,2.6637044,27.029387,36.8958
40.44607,24.825281,0.0,22.61747,0.0,14.596778,40.18613,11.191531,16.006353,15.657493
23.122797,28.284037,0.0,9.281464,0.0,16.766405,16.26475,16.400723,15.614895,10.432037
11.869047,5.474968,0.0,0.1918355,0.0,9.647129,10.582038,4.895101,7.0882254,0.015296102
2.2956579,5.073314,0.0,2.242885,0.0,0.0,4.2542033,2.575264,4.373797,0.0
5.8326726,8.919555,0.0,26.081127,0.0,6.6718287,10.986176,25.432222,8.656373,4.4151607
13.170791,12.372689,0.0,12.196343,0.0,27.98334,40.400394,5.6466465,8.371209,24.771803
19.855963,14.637131,0.0,10.747717,0.0,17.677814,34.03418,3.5758893,1.0765215,13.635589
11.359105,5.9641457,0.0,11.979434,0.0,2.0910425,10.201694,11.460288,4.2918334,4.9977083
29.452845,29.53944,0.0,15.1599865,0.0,13.140204,7.926907,13.337969,16.351885,10.822182
15.250089,5.6328015,0.0,2.7670672,0.0,6.950604,4.094855,0.24869862,0.2385113,1.1382495
3.3979259,4.9503865,0.0,5.290276,0.0,2.266034,12.753462,3.1889322,7.621972,0.0
33.78404,24.915455,0.0,9.41023,0.0,14.46227,16.288118,12.080355,16.288544,10.66071
0.49181104,5.711781,0.0,3.7202058,0.0,2.0320687,7.428224,0.0,11.890253,0.99738306
