182.44484,0.0,0.0,0.0
120.60505,0.0,0.0,0.0
142.23198,0.0,0.0,0.0
184.8668,0.0,0.0,0.0
145.65714,0.0,0.0,0.0
169.09518,0.0,0.0,0.0
182.7556,0.0,0.0,0.0
153.86595,0.0,0.0,0.0
98.765755,0.0,0.0,0.0
178.59332,0.0,0.0,0.0
205.62302,0.0,0.0,0.0
199.40501,0.0,0.0,0.0
174.42613,0.0,0.0,0.0
219.06375,0.0,0.0,0.0
113.06164,0.0,0.0,0.0
148.5254,0.0,0.0,0.0
168.2569,0.0,0.0,0.0
177.88857,0.0,0.0,0.0
104.80596,0.0,0.0,0.0
124.24151,0.0,0.0,0.0
101.06114,0.0,0.0,0.0
133.95012,0.0,0.0,0.0
115.23222,0.0,0.0,0.0
111.74284,0.0,0.0,0.0
158.59833,0.0,0.0,0.0
165.01205,0.0,0.0,0.0
175.30841,0.0,0.0,0.0
171.44623,0.0,0.0,0.0
107.806694,0.0,0.0,0.0
184.54926,0.0,0.0,0.0
155.5768,0.0,0.0,0.0
131.71866,0.0,0.0,0.0
127.987526,0.0,0.0,0.0
147.7641,0.0,0.0,0.0
98.24836,0.0,0.0,0.0
168.32846,0.0,0.0,0.0
124.64635,0.0,0.0,0.0
226.45297,0.0,0.0,0.0
193.44975,0.0,0.0,0.0
114.034294,0.0,0.0,0.0
94.19547,0.0,0.0,0.0
115.08971,0.0,0.0,0.0
173.8015,0.0,0.0,0.0
163.07446,0.0,0.0,0.0
171.46281,0.0,0.0,0.0
185.56604,0.0,0.0,0.0
146.34067,0.0,0.0,0.0
107.584526,0.0,0.0,0.0
107.79524,0.0,0.0,0.0
163.6852,0.0,0.0,0.0
169.3221,0.0,0.0,0.0
164.87906,0.0,0.0,0.0
187.55519,0.0,0.0,0.0
159.85788,0.0,0.0,0.0
185.54395,0.0,0.0,0.0
153.94284,0.0,0.0,0.0
158.08043,0.0,0.0,0.0
114.84368,0.0,0.0,0.0
168.09052,0.0,0.0,0.0
186.88606,0.0,0.0,0.0
100.74133,0.0,0.0,0.0
186.8634,0.0,0.0,0.0
121.485306,0.0,0.0,0.0
174.87973,0.0,0.0,0.0
116.01435,0.0,0.0,0.0
120.49053,0.0,0.0,0.0
178.57452,0.0,0.0,0.0
169.04202,0.0,0.0,0.0
118.74151,0.0,0.0,0.0
168.1511,0.0,0.0,0.0
177.44133,0.0,0.0,0.0
152.27618,0.0,0.0,0.0
