0,1,2,3,4,5,6,7,8,9
15.77535,18.117434,4.3805037,9.984505,23.754461,17.185537,18.075306,3.4009092,8.727678,26.19184
6.5473933,0.8441931,0.0,5.556045,1.7264891,4.2153273,7.426784,6.0579443,8.157564,8.686943
1.9563466,2.2649126,7.163333,10.772332,6.0020175,15.465782,7.3877344,1.9351932,4.9567394,7.861713
6.24663,16.400455,29.644115,15.540405,15.811796,25.15438,22.507793,20.970537,26.521732,5.175854
3.886494,1.7509665,2.707786,11.983179,3.4183986,0.5560915,15.017567,4.9918375,7.824866,11.735531
2.6372871,13.669874,15.33081,13.769752,12.951393,15.99546,16.710302,3.5587878,11.434549,19.677687
3.5251262,4.434947,14.460672,18.775774,7.134312,3.963214,14.558299,5.7812724,8.117329,16.055643
7.542896,6.810268,26.994452,21.91345,46.24773,6.1087255,19.837362,42.05371,14.008272,13.739488
1.3911304,0.0,8.143816,2.1715944,13.327848,2.5735557,14.994737,4.516645,24.156004,15.929107
7.1924906,3.8950367,22.92357,18.114115,41.072556,5.604066,19.287655,35.96494,10.481597,13.669379
10.516778,11.866084,11.485912,5.4637895,13.587809,19.133947,19.305124,5.4561834,21.197716,10.303037
7.8780284,25.750353,17.190361,17.84497,14.919575,29.180208,25.247631,14.467184,13.091165,31.39243
5.9512777,4.8561144,26.639986,17.66328,48.3192,2.1960316,17.392372,40.160446,12.80116,13.63314
6.2075987,4.2437186,26.964945,17.304792,48.445538,3.530325,19.109627,37.320736,13.731964,14.214691
9.8685465,9.019755,22.208088,24.895939,21.457825,33.351303,29.95894,24.76378,15.054091,17.28282
2.9821517,15.475234,19.963085,17.075161,12.756933,16.831755,16.438536,22.090109,18.930775,6.3834553
1.2544737,1.7603724,11.100045,2.602771,5.7020755,7.654964,7.923058,13.930967,3.740674,1.5927811
8.062135,8.651106,4.9947834,2.219119,0.0,5.9636574,9.372581,4.5292077,2.1739228,2.4474618
4.6265597,10.945577,4.0548744,5.7913866,5.4586296,19.835884,8.543816,8.39799,18.456377,27.580418
3.7506042,8.705322,14.521997,12.475822,28.346037,5.578493,13.071457,24.083881,1.5535958,20.174253
6.159478,6.4157844,16.63034,16.09926,20.793423,17.766752,16.786945,19.895653,0.56417155,14.795582
6.317471,11.4638815,6.926504,4.068774,7.3051076,17.534288,10.584692,9.551251,8.514748,10.899347
7.6018558,13.549801,22.650473,15.479643,15.009724,22.483751,17.34422,15.627046,28.346218,4.226753
1.0651298,0.2179462,15.366558,3.6394231,8.058563,11.995886,2.5359857,5.118441,5.959091,1.7390409
2.7995882,2.9821522,3.97814,6.237071,1.0848651,7.0725055,12.394557,8.335781,3.3902771,9.203323
4.860584,9.484429,20.97701,17.696896,16.586637,22.469908,19.266489,24.574686,23.126553,1.6246507
4.054118,0.0,4.7358427,4.324349,2.534679,0.47784898,12.333583,1.1241174,4.130811,4.61918
5.9161363,8.475372,20.701681,19.920864,16.076204,30.792353,22.510544,25.407246,15.732678,5.7913857
0.9952134,2.7162268,16.899332,7.186606,7.616023,18.838188,10.779368,13.959362,4.30364,2.6050348
9.247651,9.132144,22.26852,17.378517,45.283836,7.0002527,21.766197,36.26672,5.0605145,21.661148
4.0355268,0.0,0.3288265,8.360148,3.1067696,3.4384892,15.514805,5.0998683,9.832416,10.757801
14.488832,17.592993,12.077863,26.777857,32.52567,18.089565,22.764214,11.889713,5.4820786,30.914783
4.875252,12.407083,18.59572,20.299767,12.003098,14.018454,13.08981,17.437344,19.142084,0.52887386
3.2098224,4.227299,25.997288,14.7558565,15.76701,25.55461,21.133425,19.632294,12.743001,6.919447
6.6793056,6.9633503,26.06934,19.963846,47.69797,2.9042292,17.576397,42.285763,12.811662,14.595423
3.472651,2.146251,11.953696,16.847237,8.363108,4.9646454,16.01202,6.560854,8.950385,11.163553
5.615736,10.351041,16.527594,19.628384,20.817686,13.045696,12.905283,2.535462,25.71464,1.3277539
9.14404,20.470863,15.385391,18.910799,17.460388,25.01032,16.72216,16.30735,28.169195,8.639166
6.997276,5.2701426,0.0,5.6246295,9.082853,14.211296,2.9629161,0.0,8.485922,13.640019
13.711673,7.7977357,8.0934305,16.723042,18.567327,18.574911,18.69171,20.844385,5.127021,20.796438
7.490822,11.458109,6.806321,10.054683,8.681419,23.285429,11.098481,5.1568403,12.34079,14.032715
3.0579772,7.353788,0.0,11.959795,8.068237,1.4127032,3.2429094,11.666262,4.727859,6.4717236
10.451204,19.434645,19.665005,20.382004,16.94316,29.33543,24.447,19.040005,30.300508,6.2070894
2.484066,2.774491,16.864527,5.9681034,4.4829583,14.470871,2.8886347,2.508883,5.696663,0.2238875
8.607745,8.341131,25.438229,20.78886,49.11089,5.002084,20.777403,43.061123,10.333694,18.1639
6.020884,3.3014843,12.692412,15.77481,4.4425015,5.8780107,19.34308,6.923744,8.853234,17.029814
12.43722,19.41383,17.795029,11.975065,17.082651,20.85848,17.757368,4.252531,28.63475,8.005146
8.5284195,16.82224,17.333733,22.80202,19.015766,20.325321,20.346048,7.4646945,28.982496,7.348198
3.839865,1.9248114,7.0254955,2.22814,12.288527,2.5871146,2.1782815,2.9987116,0.0,8.281102
6.909267,9.858284,12.536979,29.09424,15.455242,13.941287,19.977942,15.313482,3.388573,29.937702
15.38671,20.942698,14.726542,25.866117,33.542683,24.048326,21.85701,8.647377,12.903838,35.22202
4.035108,1.4164137,5.9169197,8.882618,5.063186,4.1473866,20.107384,6.789288,12.982718,12.7883625
6.268589,11.8300295,13.327936,11.747316,11.113075,10.337012,14.760579,6.539362,14.359587,3.8841286
5.0047765,13.521637,15.613381,23.56864,16.03679,20.126068,18.560888,19.727982,7.051738,21.33249
