0,1,2,3,4,5,6,7,8,9
12.971069,8.644349,12.150944,31.199997,10.033256,9.13164,8.910984,10.52705,0.8694722,9.522401
5.208072,0.0,0.8056497,7.7187037,10.7939005,0.0,5.5775456,1.2175186,6.50613,7.995374
2.1638255,5.4163003,10.959438,4.93809,3.4005573,5.899299,7.565234,15.136621,2.1687267,3.48857
12.89494,23.614182,15.565786,7.5822883,17.781855,34.691742,9.942138,22.672974,3.7213652,25.413328
13.553856,2.8866405,5.059507,3.7394578,8.317936,3.023252,14.52822,2.8592374,2.7517715,14.875306
9.805611,12.802451,19.819366,12.499993,8.898434,12.029442,13.297741,10.134913,0.44601303,13.276919
17.595844,11.144751,10.878761,6.331182,4.83954,9.747973,21.163538,5.900775,0.0,18.639965
49.697704,44.328754,11.963147,15.648206,8.355734,19.174675,2.9045403,30.090538,0.0,27.02502
19.74331,5.567354,16.152704,10.17171,24.606112,13.235972,3.0232875,3.8139622,12.48975,12.802096
44.725216,36.721436,11.157934,13.419302,5.301769,15.098831,3.2189176,27.950943,0.0,23.797508
10.7296095,6.729851,21.542572,11.318209,7.4708934,22.07144,0.7194304,8.283944,6.929514,14.404282
7.934867,20.552618,25.293978,25.326527,11.993613,12.346597,20.732399,19.819166,1.7027696,23.650396
52.28017,42.323666,9.508634,14.898987,8.45418,17.731468,0.7714321,27.867386,0.0,22.818762
52.2588,39.537334,11.507071,14.53002,8.127819,18.59139,1.8508049,27.780586,0.0,21.871923
19.103907,28.57876,25.162352,14.421455,10.269164,22.606468,19.254463,41.16592,0.75585145,30.339659
11.766765,23.935406,7.5350094,9.671637,17.937136,23.396513,12.333252,18.596357,2.7950315,22.724567
5.018021,9.406883,1.7894053,0.19541082,6.26805,3.1205163,0.0,11.302226,0.0,11.368494
0.0,0.0,0.0,8.00671,2.259809,6.1230536,5.4983883,4.640589,5.058701,9.467687
1.8221313,12.611451,19.97234,18.936575,19.588945,4.4057236,7.4045277,4.6880436,8.689445,12.815852
31.538206,29.675083,9.902636,18.01791,0.9766996,2.8484125,10.643509,18.393633,0.0,16.27527
19.077553,25.204935,11.131735,12.390809,0.7858167,6.128362,8.298577,26.69991,0.0,17.270063
0.0,9.521869,7.0011806,11.856543,6.2745557,8.604316,4.5450883,10.065911,5.0622196,7.958279
9.380613,18.855476,14.0971155,6.227902,10.81963,32.9236,7.3069606,16.516825,5.023325,18.76824
2.3178544,9.591304,4.2593064,0.0,4.496749,10.037593,0.0,15.638874,2.6973076,2.496299
4.1590843,2.8126101,4.2632723,4.95678,5.5312967,0.0,5.9160013,9.883213,1.8928846,13.855884
11.831763,24.570482,12.43658,4.473338,12.476868,28.605011,7.661171,25.432064,3.6328878,23.233912
9.357124,0.0,4.2316236,0.0,5.672018,4.868506,8.494971,3.3645227,1.0121968,7.7903514
9.857564,27.286667,17.194647,6.8476825,8.892741,24.782728,8.02921,34.329586,2.4303136,25.260118
2.9938407,14.832941,9.894919,1.7083589,2.8464832,10.292465,0.9192832,24.279678,1.2959967,11.838552
48.26705,40.15852,12.7211895,22.292398,1.367391,12.154078,6.871964,27.464275,0.0,25.344213
12.264746,0.0,6.765603,4.5630803,13.808321,2.7630877,11.116389,6.6788893,4.4058847,13.213024
26.416355,20.163229,14.275903,31.893358,6.991652,11.646214,22.985088,23.431488,0.0,16.141989
10.679256,20.368227,3.0172832,5.2755427,11.864187,28.400736,13.0364685,17.320984,1.7240236,16.971619
12.394453,20.415163,17.704105,3.2963698,7.252053,19.604975,8.271304,32.537296,0.8421776,20.681705
51.226353,44.718304,8.816687,16.592165,9.19143,17.469448,1.8037604,28.283129,0.0,25.1714
17.41148,7.9271073,10.513215,5.3534546,8.745656,10.560399,17.402473,11.003937,0.7436201,16.367212
18.611132,13.961806,9.85225,5.398337,8.0918455,34.473595,11.0248995,10.619835,0.5438079,5.967685
8.555873,21.615812,11.4269495,14.599344,15.583846,32.628475,13.18464,17.161964,5.675571,18.054798
3.6706214,2.208724,11.488771,17.052267,7.863884,5.976645,8.286572,7.4606733,4.078253,0.0
16.483942,15.414179,7.311666,20.091085,5.1222563,4.917154,11.435954,23.928753,0.60774314,21.047518
0.31211674,7.7648044,14.455045,15.284527,8.250214,9.490162,10.305982,14.326461,4.3531528,7.318463
10.006007,12.464204,0.0,10.447008,9.481208,3.7953153,11.758021,5.0355587,3.896854,6.7006207
9.938749,23.913637,19.11889,9.977092,11.493318,39.832867,12.602646,21.818142,5.310845,26.231586
0.0,8.169194,6.7005453,0.0,0.0,13.401108,0.973677,12.573086,3.1939409,2.676091
52.689846,45.630527,11.075151,19.382359,5.5142803,15.803645,3.4746292,29.138248,0.0,27.51561
16.15423,7.3833237,12.569308,8.35329,9.313765,7.355268,18.784021,9.671977,0.9939045,23.00106
11.382672,12.207727,20.26297,13.455213,10.311372,35.310345,7.81839,7.489606,6.876564,13.886626
15.6588335,17.350538,18.43306,10.386872,9.462725,38.18106,16.375164,12.552057,4.0155916,16.91008
11.780015,7.1995244,3.6655872,7.2942705,0.0,2.0105157,0.93884194,8.992121,0.0,1.7877781
21.230906,20.06948,14.718444,17.79811,4.7474723,1.3289939,30.764917,19.623167,0.0,22.058664
25.645397,23.184217,22.296188,34.96948,10.840592,15.455405,23.388548,21.522072,0.02807885,16.11839
14.513843,1.9206045,11.05679,5.866203,12.944464,6.2207365,11.165778,5.109097,3.693655,18.291763
8.913261,7.8402476,3.3879445,6.6640487,9.960619,19.540987,9.705366,10.778939,2.814927,10.00304
17.904741,28.72725,16.277441,16.580936,6.779894,9.838022,22.7204,25.59937,0.0,23.902481
4.5973005,12.573632,0.0,4.6131268,5.6234384,9.699474,4.467028,9.018859,0.5319933,12.474872
28.66109,23.818066,12.400208,22.362932,1.7783093,8.23052,18.307142,22.332834,0.0,16.476236
28.497395,27.60898,16.769697,24.486454,3.9163656,9.736947,22.130566,27.144978,0.0,20.708641
2.4466283,11.356785,4.590682,9.436645,6.768222,4.3094325,1.3814226,10.673522,3.867906,0.80071545
2.6215894,2.3909998,14.250827,17.630434,14.864237,0.0,9.464449,11.025852,4.517938,16.046665
0.0,3.6630993,2.854148,4.169359,2.2728486,1.9481903,0.0,2.686963,2.8107016,10.64064
13.616275,22.882233,17.541739,8.062382,7.613828,44.19551,15.464971,19.967249,3.2435267,23.340458
0.0,5.2205987,0.0,1.9386394,0.4463074,0.8391768,3.0870087,6.405732,2.1239622,12.593668
3.8033843,14.79804,9.8408785,15.989696,13.038646,7.3052053,9.816862,6.137084,7.600518,1.90226
8.959802,26.128372,20.629616,20.570408,7.9626126,6.2359953,25.498571,17.288504,0.0,25.362877
18.83884,31.935188,13.5947895,13.331728,9.803886,14.86434,12.844276,33.750877,0.0,27.095165
20.049326,21.376322,14.738535,19.13393,5.2367287,0.0,30.215046,20.468834,0.0,21.238384
10.893163,10.979802,3.9217541,11.26042,3.6293755,0.0,0.0454769,7.8974433,0.5292145,0.19526598
9.766801,15.186764,10.470146,17.170847,17.139673,9.559892,16.412994,2.9051247,7.053165,5.80237
0.0,0.53245467,9.743117,18.767324,19.86229,3.0572863,8.321109,3.274485,11.004791,12.3542795
0.0,6.157047,2.1519294,5.8786535,0.0,6.530854,7.3878527,0.0,1.318548,11.786337
40.258556,41.72251,2.7770789,17.30745,3.6672812,8.7915325,4.69178,23.561691,0.0,24.793177
