0,1,2,3,4,5,6,7,8,9
0.0,8.937468,1.4459194,7.3970056,12.315286,19.98981,4.7550826,12.503631,18.982346,6.7743487
0.0,3.8762724,4.2354465,10.437878,7.3093553,6.1852465,2.5381644,5.8243966,1.5581422,0.67549944
0.0,1.0963218,0.0,1.9617538,8.895347,4.9132566,11.623821,8.381802,15.2907715,7.0408196
0.0,13.8518305,0.0,12.896986,34.12876,11.625532,39.125454,16.250614,17.873579,33.833664
0.0,9.11213,1.869287,2.3065388,12.073253,11.047233,11.510584,14.138642,2.0399964,1.3649381
0.0,12.42627,0.0,1.7197905,21.073576,15.728069,17.959057,15.796393,22.491505,12.9657
0.0,12.135214,0.37735388,0.0,14.127162,14.75322,19.40702,19.061735,8.810673,6.5735083
0.0,13.745004,0.0,11.444429,12.246326,41.385475,33.468914,44.05515,3.907484,51.034203
0.0,8.360862,0.0,8.650285,31.235285,16.197962,4.6650457,10.335542,3.0261228,14.614536
0.0,7.268987,0.0,9.931821,10.141868,36.973278,26.584373,40.048557,2.3826993,42.146473
0.0,7.5465827,0.0,16.956013,27.86568,17.844757,19.079752,4.289963,19.377785,16.679401
0.0,18.736782,0.3027895,13.205854,27.944248,19.67665,26.366833,27.607744,36.665524,14.521259
0.0,12.014213,0.0,8.457809,11.125857,42.99185,27.236631,45.28634,0.47039196,52.21362
0.0,9.563288,0.0,7.558014,12.793261,42.909687,26.427296,43.636326,0.7748423,50.667145
0.0,5.271844,0.0,17.879522,24.204777,21.189945,41.661026,28.78799,26.32483,29.960909
0.0,20.239819,0.0,12.274463,27.255325,11.621745,32.55818,20.7206,16.336952,29.027672
0.0,0.5438976,0.0,5.2219067,10.089971,1.2367406,9.146239,14.046584,2.651442,13.273486
0.0,0.0,2.582734,2.4395034,2.8805788,0.075438455,7.4035687,1.5736566,3.525674,0.0
0.0,18.901054,0.119563594,18.697134,27.562021,10.958334,9.119619,10.534063,27.193502,9.993964
0.0,9.438987,0.0,5.093645,2.063939,32.430107,16.511124,36.067547,10.7181015,25.172295
0.0,1.8611668,0.0,4.8934627,5.608024,16.249836,21.449633,28.371014,15.273416,20.95477
0.0,7.6390147,0.9884086,11.773647,13.5696535,6.9653864,11.261306,9.025352,17.583412,11.106791
0.0,13.747305,0.0,14.186247,28.809464,12.181374,33.24535,8.703081,16.708305,29.993576
0.0,0.47057882,0.0,1.1423502,10.487755,1.0183792,10.389389,6.1487813,8.42986,15.525239
