0,1,2,3,4,5,6,7,8,9
18.393187,21.758667,23.769735,6.078239,16.567924,5.324393,9.501718,4.104449,7.115354,10.001207
0.0,3.0842366,5.370101,1.4407213,4.2786717,4.5522895,0.0,1.3957605,10.500094,12.228775
16.407705,4.468881,11.579651,9.510771,3.636053,3.5811396,14.393891,0.9071424,3.6819663,5.9877825
22.075994,4.4546194,9.244214,19.278461,18.747772,33.480556,27.475346,8.978271,10.306078,19.476263
3.4272964,5.8189945,13.76656,11.541219,8.368658,10.255468,0.7449367,2.1243505,4.66271,15.043169
21.113422,12.767645,22.464071,11.042207,13.935703,16.182182,15.6889715,6.1518874,4.613451,11.731058
9.074568,9.579967,21.440592,17.245028,11.964119,18.501137,8.264835,2.4843886,2.9240758,11.775291
8.175774,35.118168,4.4384356,35.33433,34.5149,25.808214,29.505905,2.2776616,7.972228,12.983287
19.022224,9.971676,5.0898366,15.742411,13.0144615,10.333994,3.9874537,18.830492,1.1597059,21.268286
6.0343223,33.47821,3.4343097,32.572754,28.059258,22.081476,27.598042,3.3566759,5.909711,12.277217
18.491302,14.934286,7.3925605,4.440098,0.0,20.701632,18.600306,12.311311,7.0437236,13.750449
20.390242,16.617168,32.436398,6.6301446,13.822427,21.437105,25.012032,14.196999,11.458821,12.622621
6.9075656,37.04699,0.21316586,35.234947,36.392254,24.017817,25.910913,2.626908,5.1580005,11.607413
8.149566,37.634586,0.0,34.956802,34.197887,23.691214,25.56985,2.576336,3.5675685,12.281664
20.679947,20.551651,21.854965,21.391449,15.4328985,20.191673,39.6436,2.8968053,16.928913,23.366562
18.15922,3.3101885,13.486951,19.287666,23.430788,24.071268,18.315575,8.027679,14.603357,16.667988
0.92575073,1.041893,3.3246458,10.20182,7.8429546,6.8847814,14.360765,5.754107,2.3043416,8.059133
0.124475405,0.46779042,8.989934,1.6977649,0.0,10.2214,4.7749567,3.9515288,3.889445,2.7310293
20.15806,5.23699,18.54867,0.6552115,8.637364,7.922697,12.521163,16.349958,16.065567,13.350768
3.228791,27.786457,8.660349,16.110987,19.530418,12.129095,17.695028,5.0640783,4.6126122,2.8116999
5.459708,18.334341,16.455833,13.874793,19.066885,12.270525,28.375422,0.0,4.360814,9.478544
13.652153,9.699485,11.619105,2.5852447,4.4387817,13.3007965,19.288069,10.0338125,8.439961,5.120368
22.724127,6.2565174,6.9315057,17.211884,12.273597,30.593,24.263708,8.488492,14.134628,14.180625
10.83146,0.0,0.0,8.523726,6.501061,4.3283453,14.203827,1.4595107,0.45433664,5.7268376
2.0813577,3.3749866,10.994823,10.321118,1.4779317,3.2244925,8.674894,5.1317673,2.4931917,8.333802
18.216682,6.248502,7.7763004,23.424364,14.917388,23.663837,27.585007,6.8769493,17.847204,16.586468
1.7916318,3.5194314,6.3019843,7.2029114,5.4371023,8.7956705,1.678241,0.0,0.0,13.4362755
18.567966,9.315868,14.1266,20.521261,13.4156,21.161385,37.763233,4.7834387,19.4278,17.922075
12.021533,3.5333812,7.709456,11.776548,7.1527963,11.272816,29.569984,4.223056,4.4299173,7.4775043
3.9176626,40.27208,7.910411,29.165913,27.961739,21.12154,26.969614,3.4134202,5.395898,7.3113956
6.6234937,5.6811795,11.698521,14.034649,6.7996397,7.1445765,2.793914,3.4800618,6.433307,19.709879
14.94748,28.377533,25.046703,18.087042,17.890627,8.552769,14.942302,0.98628986,4.0559525,5.5949817
16.733532,1.5638695,6.999759,19.761885,16.525808,23.985123,15.392213,1.7866441,14.50735,11.839121
14.546786,11.043727,10.359114,16.061186,12.670586,19.850977,34.491703,2.893464,6.3117666,17.855425
6.6583505,36.20518,3.047513,35.00337,37.16458,24.630789,26.948124,3.3394728,7.82271,11.266136
11.439494,9.289171,16.936176,20.800371,9.4520035,14.816653,9.45836,3.3556511,4.030556,14.218084
19.457968,9.0156765,0.0,14.933467,12.050934,24.054127,9.325616,0.0,2.14142,6.8306746
20.876442,6.33582,8.7439375,10.07611,16.278164,27.566446,19.342825,5.282961,19.40954,12.690331
9.302446,8.812866,8.211404,0.0,0.4985156,1.1269797,2.2572966,2.2412534,4.9474144,4.0527825
5.6419315,18.127254,12.750198,12.984979,5.3718286,6.7339983,17.681671,4.9471,12.683583,9.157496
18.8595,7.6986184,14.727766,3.6923232,5.2091436,7.913935,15.427618,4.2132735,10.281138,8.213177
1.6136204,5.20606,7.6792455,9.545626,12.0307455,5.2410593,2.1352901,3.8137136,12.09295,2.7056723
23.209442,7.7596316,11.524652,15.940113,12.3675995,34.485245,29.70668,7.2096853,21.496138,17.600107
12.701328,0.6526298,3.9907522,4.7709084,1.6944805,14.010408,20.38126,0.0,0.39784133,0.54933375
6.140787,40.505695,5.864774,35.491188,35.054695,25.673964,29.443295,3.5878181,8.118448,10.51255
11.204794,10.76575,24.641844,20.684488,9.868855,15.800535,10.192452,5.612609,3.604464,17.300716
25.251799,11.304895,5.9378614,10.406522,4.8119073,28.50666,15.574975,9.338706,8.353488,8.616882
26.434792,14.278359,9.655654,17.394995,11.232395,33.920353,18.050274,5.124991,12.149854,12.312643
3.8944032,11.673993,2.3557327,7.06097,4.3577313,2.6076536,6.1361566,3.0865374,0.0,0.0
6.0273614,19.597897,24.991774,15.269534,8.867597,12.012206,13.771452,2.923432,7.6637416,7.582395
22.17744,30.903517,29.57236,13.864639,22.953287,13.1562605,18.911108,0.4014586,8.324056,10.223757
9.94421,6.992302,16.444546,17.070112,8.669469,12.273373,5.897303,6.58806,6.608802,21.276062
14.821033,5.71879,7.0167484,13.648429,9.049471,20.76611,12.612655,5.858866,3.2474954,7.732225
12.323287,16.280012,23.546167,17.231445,15.857741,15.911877,26.634352,5.422609,13.358091,10.116531
5.74511,2.8123534,10.1581955,8.517764,12.919684,17.96366,15.801812,7.5269156,2.7528124,5.7209215
9.217128,27.25656,13.410921,18.449587,12.395392,10.396713,17.393534,4.195148,3.370165,2.2369888
11.748587,27.646635,16.295084,18.997337,12.130734,10.841348,21.915033,4.369814,7.015648,5.0048947
12.812957,7.3904634,5.8968935,4.676826,11.427406,0.6381859,12.326887,1.7237563,8.930243,4.7744823
4.7691054,9.614062,16.526762,0.0,0.5750297,5.50827,7.071507,12.287223,5.9274664,11.068564
2.4906988,2.9417617,9.576588,7.0790715,0.0,7.248855,8.6109705,8.891117,1.8516481,3.173966
25.679274,10.516428,9.108187,21.28865,12.175784,39.050373,26.145452,3.1805868,18.025822,14.625649
1.4481198,2.6019926,9.77644,9.625864,0.38912436,6.330604,11.117169,8.264392,5.4546113,3.2465627
16.655067,7.2446346,8.408364,3.0857072,12.2877035,6.1798244,10.232108,6.010928,18.262554,5.8029146
14.009798,12.963723,32.90619,9.009517,15.153827,18.287453,23.962564,9.756254,15.483725,9.69056
9.859979,14.845083,21.350517,16.688692,25.454178,19.646944,31.438295,1.3749694,11.159704,17.324362
6.215117,19.768671,27.703878,13.535591,11.530326,10.864125,16.582113,3.083284,10.075664,8.273903
4.133896,7.878295,2.2637448,2.1086702,9.580302,0.0,5.9242144,3.3867748,2.5060954,0.5748861
19.490992,10.360043,14.092552,7.808904,13.606297,10.431149,4.2466674,10.293045,14.426213,5.9094725
8.234567,1.5083724,13.316073,0.0,0.0,5.1160603,1.2359204,10.899432,13.2889805,12.253669
5.647262,0.5459572,13.63774,4.727629,4.4255433,14.876792,6.914023,7.741063,2.5392816,0.030979536
1.0173534,30.541645,9.892469,30.379484,29.672876,21.282923,26.48327,4.745841,11.775495,4.6218424
2.8511171,0.35626155,14.752337,9.960308,13.420896,11.136785,8.113752,7.7088075,16.01645,6.637159
10.796144,8.9530735,22.883753,1.1635876,4.311831,8.584504,16.666939,8.807277,15.734006,13.716747
0.0,0.3894172,10.900445,2.5095,6.882591,12.144407,13.701195,10.101443,5.303711,1.4497228
14.811575,10.652228,26.552813,14.811341,13.540401,17.588968,8.571249,9.233297,18.655005,20.309303
16.197924,10.5686655,25.470766,15.890604,12.234386,19.083376,10.73808,9.163838,15.6181755,20.427608
18.874666,10.435457,17.10761,15.747071,12.319353,17.678595,8.018931,7.134515,8.903527,4.796522
3.029828,6.1870227,15.973999,16.861134,6.686567,13.107501,20.34505,11.498572,12.173564,4.894752
7.344199,5.938298,1.454244,8.534877,6.8630004,0.0,7.046981,0.26758337,0.19039893,2.1168976
5.1800847,0.7738808,4.4364424,11.82071,5.1052713,10.587226,2.4953997,3.5405715,3.5931344,4.290005
24.307232,7.1354795,9.22467,15.597214,8.540798,13.679983,1.7101886,25.733194,9.291006,12.402164
0.26180872,0.93563175,11.109564,11.191253,1.7409388,10.482669,1.6016779,2.3513184,1.6111162,4.8752594
2.0205705,34.00116,4.6692257,31.459036,33.10253,21.214481,26.594337,3.1268547,7.93756,8.389461
1.4823523,3.0219872,1.113332,1.9912465,2.9682124,4.2800064,5.099367,0.3758415,0.0,1.8003943
5.1467524,1.441683,7.4380517,7.443811,7.5019865,3.1042564,21.84858,2.5819485,2.8868425,10.868143
0.0,0.0,12.169146,2.3297424,5.062782,11.311471,8.163705,6.1688004,2.676997,2.1527588
5.3212614,0.26826286,15.748316,10.628166,21.000273,19.525555,21.122303,6.7381954,11.088692,12.779414
2.3530657,0.0,13.609969,5.368442,6.735403,13.952922,9.915342,9.68365,2.2869306,2.3209336
7.3204527,1.7543306,0.0,1.7006654,0.0,2.9879365,3.980459,0.0,0.0,5.2692275
14.065885,12.918825,22.959383,6.785418,12.872329,11.827413,10.346281,8.978843,1.9531529,8.482909
27.088396,9.772776,6.7228374,18.174524,12.319159,36.79412,13.205693,4.0562983,12.475122,10.718202
15.876496,10.7715,9.261122,10.8196535,4.6578155,6.6775146,1.5639248,11.698274,5.3527546,10.570458
3.6341033,39.243866,2.3756695,34.646137,33.216583,22.79679,28.296402,3.6009545,5.6241636,9.97628
12.305729,13.44687,20.67871,9.357949,8.158979,26.508434,39.745872,3.55027,11.979507,18.31799
18.026978,2.7348955,8.208762,26.002735,19.300922,31.874454,22.37696,2.254324,16.500977,16.047766
17.539263,9.071903,12.960875,2.6662712,12.301536,2.0263915,3.314517,18.716795,10.224104,17.420721
