0.0,0.0,233.44742,0.0
0.0,0.0,180.11052,0.0
12.748902,0.0,226.93903,24.062004
0.0,0.0,236.26578,6.4639244
4.2004704,0.0,209.03922,13.443628
0.0,0.0,268.31854,0.0
18.140827,0.0,212.4598,20.397089
2.8118632,0.0,144.68341,0.0
0.0,0.0,138.12204,0.0
0.0,0.0,241.59984,0.0
0.0,0.0,329.7224,5.244913
0.0,0.0,225.17139,0.0
0.0,5.520257,290.63818,8.251494
0.0,0.0,333.27335,2.6051693
0.0,0.0,179.22221,0.21305625
0.0,0.0,236.92299,3.161568
0.0,0.0,249.56522,0.0
0.0,0.0,319.28033,6.7213993
4.226555,0.0,139.64317,0.0
12.565243,0.0,202.37737,8.938066
0.0,0.0,131.51039,0.0
17.619614,0.0,227.32858,24.377377
0.0,0.0,146.62827,0.0
0.0,0.0,230.07225,0.0
0.0,0.0,205.27321,0.0
13.075201,0.0,227.88077,22.409554
0.0,0.0,234.22061,0.0
8.118556,23.196815,277.19772,18.299818
0.0,0.0,213.02686,0.0
0.0,19.237127,301.2302,8.70224
0.0,0.0,214.01692,0.0
0.0,0.0,170.4758,0.0
0.0,0.0,171.70026,3.7360513
0.0,0.0,181.46161,0.0
16.860111,0.0,155.06024,18.049238
0.0,0.0,234.59013,0.0
0.0,0.0,166.19444,0.0
0.0,0.0,281.52252,6.2326427
31.30054,0.0,310.89218,33.111748
0.0,0.0,172.72015,0.0
0.0,0.0,149.1121,0.0
0.0,0.0,158.93286,0.0
0.0,0.0,206.67285,0.0
2.8976674,0.0,232.92564,0.0
0.0,0.0,243.86455,6.6292396
0.0,0.0,288.83752,0.0
0.0,0.0,223.89868,0.78636974
2.5564759,0.0,157.77182,0.0
0.0,0.0,143.52629,0.0
3.1962545,8.210375,271.16757,27.798439
0.0,0.0,231.8044,0.0
0.0,0.0,248.13995,16.665567
0.0,0.0,236.1511,0.0
2.2747285,0.0,222.22668,11.990847
18.65898,0.0,228.23602,26.258726
0.0,0.0,201.77782,0.0
0.0,0.0,227.40297,0.0
