0,1,2,3,4,5,6,7,8,9
10.136026,10.135094,0.54442316,12.238382,17.872608,3.5819795,7.0720525,15.328886,9.890472,1.9233822
5.759417,13.851231,0.0,0.0,6.1341267,7.545731,3.8941834,9.7729225,0.0,8.909326
15.693972,2.544619,6.047823,6.1117125,6.9202547,8.832344,4.497703,8.501369,14.095499,3.4120023
21.648636,18.697544,33.801033,22.896309,7.6621604,23.332354,5.706402,8.535573,14.254701,16.635126
8.507963,13.982826,0.6879555,5.890372,12.399359,16.26211,4.3857574,14.585617,7.150415,22.806538
19.251755,12.302989,7.4486427,20.97942,19.071636,19.200136,9.562724,12.427927,21.215614,11.268606
14.968223,9.71352,4.471675,16.596836,16.37099,19.581568,7.7396007,15.008913,15.286855,25.65955
5.5814114,14.901062,52.160175,20.046701,27.007177,9.991422,6.799889,20.43251,15.72348,38.03395
1.1573666,30.158195,8.382901,5.6520276,15.273519,12.314077,2.3831415,2.996415,13.608338,14.078258
6.191145,13.743583,44.188023,15.079809,24.11817,5.3873587,4.796916,18.150953,14.464039,34.434322
21.049204,24.992441,16.147236,13.06622,9.8617735,4.4616694,7.2137704,8.659712,12.129959,7.6610255
32.65854,14.140066,12.949097,27.299072,28.622446,18.910501,13.245534,14.698219,13.231498,9.975968
0.0025127232,16.507736,52.981255,18.408825,29.15246,8.707917,5.600193,18.719715,18.094803,39.166798
0.53845614,17.094933,51.043278,18.038774,28.434645,7.565215,3.9426374,18.921993,19.6745,38.240765
32.698517,11.341775,32.44044,19.794329,18.916216,18.377237,4.277656,24.309265,15.518895,18.505548
14.506169,14.667541,27.995388,23.132599,12.584969,24.391737,8.78365,11.657171,8.234192,16.574404
8.484133,5.945293,16.060774,6.1278005,10.14055,10.9709,0.0,2.5473053,3.2567294,10.171272
14.796569,4.6119637,0.8630595,2.959102,2.5026968,2.4540136,6.603165,0.0,2.279197,9.788617
19.228853,20.540607,7.1436014,7.260121,20.029705,15.9730625,15.427352,6.6666775,4.997775,0.34930402
3.094777,4.3176074,23.88745,11.629533,26.239891,2.4405403,6.1673803,14.6527405,8.321205,22.787027
15.083985,0.0,22.403309,11.999676,19.538456,9.66181,1.1122172,18.33639,10.142288,14.238546
16.901754,9.184359,11.029686,6.8883305,9.084772,5.336014,7.62503,4.9907746,4.738686,2.4403956
21.678719,19.382475,29.056587,18.559406,3.8348145,17.812784,10.222356,8.886732,15.869845,14.685442
8.216085,1.7028875,14.96814,0.6633698,2.3558683,8.827982,0.0,3.0911036,12.995015,4.638037
12.403322,7.3666344,4.348636,6.9933696,9.282897,4.6571436,0.291502,4.929519,0.0,9.616822
21.300554,15.765235,34.900436,16.152102,7.795987,19.701109,8.359256,13.033152,11.445025,18.384611
4.652096,9.879057,0.0,3.379041,2.4541602,7.709628,0.0,7.6856112,5.935493,14.289549
31.624073,11.577472,36.72983,15.611993,12.621986,18.914833,6.710237,16.927729,13.279364,16.144373
24.094286,3.539743,23.73408,7.254295,11.57239,13.570996,2.8337958,6.7239957,15.748072,10.744925
6.436004,10.832167,43.72175,18.898502,30.22838,0.51714385,5.7149844,21.193432,14.069947,35.691944
9.408989,17.593647,2.4424458,3.4385848,10.811302,13.125897,1.4956224,14.4772,5.8309703,17.629078
10.9838705,3.0728023,7.887826,21.68776,23.762068,2.522925,7.5413175,24.79202,17.080523,15.304874
12.043661,10.146053,25.63126,18.61129,2.7840312,20.135391,8.996144,12.306008,8.858947,15.999701
26.90631,8.450189,31.427944,14.830268,12.4534025,18.558664,0.6836057,14.600338,17.524961,16.416916
1.0513119,16.021328,52.898834,19.213213,29.703016,9.583371,7.5831847,19.101204,16.01543,39.416374
10.457413,10.869648,5.647462,13.021682,10.716854,13.119314,2.3306959,13.459364,11.192833,19.535048
4.724991,13.128327,17.838911,20.138002,0.015749753,9.6161785,3.0901065,13.691395,12.683872,6.2709794
17.767452,18.525475,26.57207,20.34843,6.634878,18.960062,14.626222,13.818173,11.9768915,8.998721
7.106187,4.675218,0.7769183,3.4226372,6.701791,0.0,3.596986,8.223499,5.8181005,0.0
20.512522,10.582976,16.034906,10.345364,18.295473,2.4469433,8.095977,14.819566,5.5092044,15.302391
21.477493,9.811977,5.7078304,9.787551,10.633341,8.802472,9.734294,8.841638,12.5512705,0.0
3.7657397,8.646603,6.435351,2.7705028,14.994935,13.753737,16.440859,11.621627,5.6975007,18.317429
31.598839,21.319906,33.46797,22.599148,7.0062423,18.995348,13.872798,14.091779,13.844398,15.421585
14.98498,0.5652466,10.907028,2.8075922,0.0,8.18231,4.553096,1.7482626,16.134695,4.132281
4.696825,14.451344,52.398487,19.835203,30.844671,5.575494,7.710098,21.19558,14.720203,40.29033
