0,1,2,3,4,5,6,7,8,9
6.2253613,5.2302647,10.865701,1.9416231,6.7468147,18.339447,20.014755,6.6367865,0.0,22.819027
2.6392534,0.261472,5.8701863,1.0850676,8.542417,0.5221115,12.8961315,4.325185,0.0,6.456114
7.239301,12.285361,2.534411,0.0,0.23045105,9.498571,4.5117664,0.9825216,0.0,8.250763
39.28476,36.2472,13.140701,1.5313106,13.160321,14.629283,19.07766,19.958708,0.0,12.944742
9.629878,5.165941,2.5362709,1.8202336,17.584007,3.2972863,12.166104,3.1028266,0.0,13.887197
15.84853,14.7393055,0.9464029,1.5396793,7.3280354,16.520588,17.70603,3.5604203,0.0,16.00409
15.731479,12.133384,0.875655,4.806512,17.068733,9.083483,10.569598,3.934556,0.0,19.889515
38.339962,15.288937,5.0396104,23.9457,0.13403869,1.352568,3.9343474,33.544365,0.0,43.410362
26.04538,1.1802615,1.2780662,0.8513056,5.7398567,3.2977514,32.06169,10.506812,0.0,8.646389
31.227034,10.90746,5.053412,20.7296,0.5082145,0.19885944,3.3457015,26.624685,0.0,39.79375
19.609123,13.634497,11.699329,3.7719266,0.68830097,8.107399,19.661448,3.8504283,0.0,3.794565
9.22506,27.83313,8.8962345,9.070669,12.689137,23.449959,25.824068,10.810791,0.0,22.241512
40.672478,8.207033,2.464375,24.630701,0.0,0.061000172,1.428476,33.977844,0.0,46.313885
41.178967,7.6419134,2.479932,23.146254,0.0,0.6529678,2.2718966,30.633799,0.0,46.462585
24.999895,38.990746,11.6948805,7.6825,4.4504175,12.214489,17.22962,15.35787,0.0,29.562834
32.32608,27.230885,9.569085,3.023638,18.394468,16.05945,16.418016,23.370518,0.0,15.9708605
6.7884116,12.423399,1.208093,0.81136,1.9147798,0.0,3.2837746,10.4246025,0.0,7.314683
1.8282623,8.218216,9.828721,0.0,9.830396,3.4848816,1.9410427,0.73189914,0.0,0.8800752
4.2243295,12.309225,5.014814,5.143231,5.6010013,15.217495,31.50787,11.197119,0.0,6.5153923
11.818213,6.605905,0.673979,17.23295,1.567075,7.2561812,3.8177373,16.267435,0.0,34.49763
11.222692,21.910501,6.4077125,5.4218864,0.43963292,8.124533,4.2763977,14.204973,0.0,31.284184
4.30984,14.584297,9.672679,4.466811,2.347365,9.666538,10.829929,7.2986937,0.0,4.946332
34.63748,27.850948,13.660927,3.0578327,9.503725,13.953397,15.167712,13.298175,0.0,6.964345
15.123696,14.88209,3.9024377,0.0,0.0,4.499043,0.83755326,8.552302,0.0,6.6201696
2.4662766,9.118628,2.8353195,1.059362,3.8597565,0.0,8.824306,2.9201894,0.0,7.7537622
34.90099,33.3307,14.897227,3.692773,10.476432,10.631531,15.700496,21.341396,0.0,15.29837
8.736444,3.5177593,1.1059897,0.0,8.02884,0.0,5.86679,0.0,0.0,7.778734
28.13377,40.406025,16.533247,3.9372416,7.250041,12.109858,14.69892,19.50896,0.0,20.203836
11.8005495,22.476028,4.7499633,0.47103757,0.031211734,5.561285,4.0749345,7.791165,0.0,10.2635975
26.374165,9.692778,5.1170025,24.67942,0.0,4.3766236,2.9722836,25.23952,0.0,48.68964
9.022609,4.8828516,5.737456,0.0,13.589244,1.4889991,16.99357,3.1633024,0.0,11.756029
14.104871,11.319602,8.290266,6.6405993,10.704151,21.58434,14.709591,10.725875,0.0,42.320038
35.170753,24.930763,11.342947,1.9638387,16.046732,14.439353,8.765993,18.572046,0.0,12.190699
23.161276,31.397663,5.922736,2.922932,0.26359543,5.543414,9.884295,10.649924,0.0,17.053892
